firstseen	lastseen	srcip	dstip	proto	sport	dport	pkts	bytes
2013-04-14 12:39:12	2013-04-14 12:39:12	10.13.77.49	172.10.0.7	6	46937	80	2	112
2013-04-14 12:39:12	2013-04-14 12:39:12	10.13.77.49	172.20.0.6	6	46937	80	2	112
2013-04-14 12:39:12	2013-04-14 12:39:12	10.13.77.49	172.10.0.2	6	46912	3389	1	58
2013-04-14 12:39:12	2013-04-14 12:39:12	10.13.77.49	172.10.0.9	6	46937	80	2	112
2013-04-14 12:39:13	2013-04-14 12:39:13	10.13.77.49	172.10.0.2	6	46913	3389	1	58
2013-04-14 12:39:13	2013-04-14 12:39:13	10.13.77.49	172.10.0.9	6	46938	80	2	112
2013-04-14 12:39:13	2013-04-14 12:39:13	10.13.77.49	172.20.0.6	6	46938	80	2	112
2013-04-14 12:39:13	2013-04-14 12:39:13	10.13.77.49	172.10.0.7	6	46938	80	2	112
2013-04-14 12:39:15	2013-04-14 12:39:15	10.13.77.49	172.10.0.7	6	46939	80	2	112
2013-04-14 12:39:15	2013-04-14 12:39:15	10.13.77.49	172.20.0.6	6	46939	80	2	112
2013-04-14 12:39:15	2013-04-14 12:39:15	10.13.77.49	172.10.0.2	6	46914	3389	1	58
2013-04-14 12:39:15	2013-04-14 12:39:15	10.13.77.49	172.10.0.9	6	46939	80	2	112
2013-04-14 12:39:16	2013-04-14 12:39:16	10.13.77.49	172.10.0.9	6	46940	80	2	112
2013-04-14 12:39:16	2013-04-14 12:39:16	10.13.77.49	172.10.0.2	6	46915	3389	1	58
2013-04-14 12:39:16	2013-04-14 12:39:16	10.13.77.49	172.10.0.7	6	46940	80	2	112
2013-04-14 12:39:16	2013-04-14 12:39:16	10.13.77.49	172.20.0.6	6	46940	80	2	112
2013-04-14 12:39:17	2013-04-14 12:39:17	10.13.77.49	172.20.0.6	6	46941	80	2	112
2013-04-14 12:39:17	2013-04-14 12:39:17	10.13.77.49	172.10.0.7	6	46941	80	2	112
2013-04-14 12:39:17	2013-04-14 12:39:17	10.13.77.49	172.10.0.9	6	46941	80	2	112
2013-04-14 12:39:18	2013-04-14 12:39:18	10.13.77.49	172.10.0.2	6	46916	3389	1	58
2013-04-14 12:39:19	2013-04-14 12:39:19	10.13.77.49	172.10.0.2	6	46917	3389	1	58
2013-04-14 12:39:19	2013-04-14 12:39:19	10.13.77.49	172.10.0.9	6	46942	80	2	112
2013-04-14 12:39:19	2013-04-14 12:39:19	10.13.77.49	172.20.0.6	6	46942	80	2	112
2013-04-14 12:39:19	2013-04-14 12:39:19	10.13.77.49	172.10.0.7	6	46942	80	2	112
2013-04-14 12:39:20	2013-04-14 12:39:20	10.13.77.49	172.20.0.6	6	46943	80	2	112
2013-04-14 12:39:20	2013-04-14 12:39:20	10.13.77.49	172.10.0.9	6	46943	80	2	112
2013-04-14 12:39:20	2013-04-14 12:39:20	10.13.77.49	172.10.0.7	6	46943	80	2	112
2013-04-14 12:39:21	2013-04-14 12:39:21	10.13.77.49	172.10.0.2	6	46918	3389	1	58
2013-04-14 12:39:22	2013-04-14 12:39:22	10.13.77.49	172.10.0.2	6	46919	3389	1	58
2013-04-14 12:39:22	2013-04-14 12:39:22	10.13.77.49	172.10.0.9	6	46944	80	2	112
2013-04-14 12:39:22	2013-04-14 12:39:22	10.13.77.49	172.20.0.6	6	46944	80	2	112
2013-04-14 12:39:22	2013-04-14 12:39:22	10.13.77.49	172.10.0.7	6	46944	80	2	112
2013-04-14 12:39:23	2013-04-14 12:39:23	10.13.77.49	172.10.0.7	6	46945	80	2	112
2013-04-14 12:39:23	2013-04-14 12:39:23	10.13.77.49	172.20.0.6	6	46945	80	2	112
2013-04-14 12:39:23	2013-04-14 12:39:23	10.13.77.49	172.10.0.9	6	46945	80	2	112
2013-04-14 12:39:24	2013-04-14 12:39:24	10.13.77.49	172.10.0.2	6	46920	3389	1	58
2013-04-14 12:39:24	2013-04-14 12:39:24	10.13.77.49	172.20.0.6	6	46946	80	2	112
2013-04-14 12:39:24	2013-04-14 12:39:24	10.13.77.49	172.10.0.9	6	46946	80	2	112
2013-04-14 12:39:24	2013-04-14 12:39:24	10.13.77.49	172.10.0.7	6	46946	80	2	112
2013-04-14 12:39:25	2013-04-14 12:39:25	10.13.77.49	172.10.0.2	6	46921	3389	1	58
2013-04-14 12:39:26	2013-04-14 12:39:26	10.13.77.49	172.10.0.9	6	46947	80	2	112
2013-04-14 12:39:26	2013-04-14 12:39:26	10.13.77.49	172.20.0.6	6	46947	80	2	112
2013-04-14 12:39:26	2013-04-14 12:39:26	10.13.77.49	172.10.0.7	6	46947	80	2	112
2013-04-14 12:39:27	2013-04-14 12:39:27	10.13.77.49	172.10.0.7	6	46948	80	2	112
2013-04-14 12:39:27	2013-04-14 12:39:27	10.13.77.49	172.20.0.6	6	46948	80	2	112
2013-04-14 12:39:27	2013-04-14 12:39:27	10.13.77.49	172.10.0.2	6	46922	3389	2	112
2013-04-14 12:39:27	2013-04-14 12:39:27	10.13.77.49	172.10.0.9	6	46948	80	2	112
2013-04-14 12:39:28	2013-04-14 12:39:28	10.13.77.49	172.10.0.2	6	46923	3389	1	58
2013-04-14 12:39:29	2013-04-14 12:39:29	10.13.77.49	172.20.0.6	6	46949	80	2	112
2013-04-14 12:39:29	2013-04-14 12:39:29	10.13.77.49	172.10.0.7	6	46949	80	2	112
2013-04-14 12:39:29	2013-04-14 12:39:29	10.13.77.49	172.10.0.9	6	46949	80	2	112
2013-04-14 12:39:30	2013-04-14 12:39:30	10.13.77.49	172.10.0.9	6	46950	80	2	112
2013-04-14 12:39:30	2013-04-14 12:39:30	10.13.77.49	172.10.0.2	6	46924	3389	1	58
2013-04-14 12:39:30	2013-04-14 12:39:30	10.13.77.49	172.20.0.6	6	46950	80	2	112
2013-04-14 12:39:30	2013-04-14 12:39:30	10.13.77.49	172.10.0.7	6	46950	80	2	112
2013-04-14 12:39:31	2013-04-14 12:39:31	10.13.77.49	172.20.0.6	6	46951	80	2	112
2013-04-14 12:39:31	2013-04-14 12:39:31	10.13.77.49	172.10.0.7	6	46951	80	2	112
2013-04-14 12:39:31	2013-04-14 12:39:31	10.13.77.49	172.10.0.9	6	46951	80	2	112
2013-04-14 12:39:31	2013-04-14 12:39:31	10.13.77.49	172.10.0.2	6	46925	3389	1	58
2013-04-14 12:39:32	2013-04-14 12:39:32	10.13.77.49	172.10.0.2	6	46926	3389	1	58
2013-04-14 12:39:33	2013-04-14 12:39:33	10.13.77.49	172.10.0.9	6	46952	80	2	112
2013-04-14 12:39:33	2013-04-14 12:39:33	10.13.77.49	172.10.0.7	6	46952	80	2	112
2013-04-14 12:39:33	2013-04-14 12:39:33	10.13.77.49	172.20.0.6	6	46952	80	2	112
2013-04-14 12:39:34	2013-04-14 12:39:34	10.13.77.49	172.20.0.6	6	46953	80	2	112
2013-04-14 12:39:34	2013-04-14 12:39:34	10.13.77.49	172.10.0.2	6	46927	3389	1	58
2013-04-14 12:39:34	2013-04-14 12:39:34	10.13.77.49	172.10.0.9	6	46953	80	2	112
2013-04-14 12:39:34	2013-04-14 12:39:34	10.13.77.49	172.10.0.7	6	46953	80	2	112
2013-04-14 12:39:35	2013-04-14 12:39:35	10.13.77.49	172.10.0.7	6	46954	80	2	112
2013-04-14 12:39:35	2013-04-14 12:39:35	10.13.77.49	172.20.0.6	6	46954	80	2	112
2013-04-14 12:39:35	2013-04-14 12:39:35	10.13.77.49	172.10.0.2	6	46928	3389	1	58
2013-04-14 12:39:36	2013-04-14 12:39:36	10.13.77.49	172.10.0.2	6	46929	3389	1	58
2013-04-14 12:39:36	2013-04-14 12:39:36	10.13.77.49	172.10.0.9	6	46954	80	2	112
2013-04-14 12:39:37	2013-04-14 12:39:37	10.13.77.49	172.10.0.9	6	46955	80	2	112
2013-04-14 12:39:37	2013-04-14 12:39:37	10.13.77.49	172.10.0.7	6	46955	80	2	112
2013-04-14 12:39:37	2013-04-14 12:39:37	10.13.77.49	172.20.0.6	6	46955	80	2	112
2013-04-14 12:39:38	2013-04-14 12:39:38	10.13.77.49	172.10.0.2	6	46930	3389	1	58
2013-04-14 12:39:38	2013-04-14 12:39:38	10.13.77.49	172.20.0.6	6	46956	80	2	112
2013-04-14 12:39:38	2013-04-14 12:39:38	10.13.77.49	172.10.0.7	6	46956	80	2	112
2013-04-14 12:39:38	2013-04-14 12:39:38	10.13.77.49	172.10.0.9	6	46956	80	2	112
2013-04-14 12:39:39	2013-04-14 12:39:39	10.13.77.49	172.10.0.2	6	46931	3389	1	58
2013-04-14 12:39:40	2013-04-14 12:39:40	10.13.77.49	172.10.0.7	6	46957	80	2	112
2013-04-14 12:39:40	2013-04-14 12:39:40	10.13.77.49	172.10.0.9	6	46957	80	2	112
2013-04-14 12:39:40	2013-04-14 12:39:40	10.13.77.49	172.20.0.6	6	46957	80	2	112
2013-04-14 12:39:41	2013-04-14 12:39:41	10.13.77.49	172.20.0.6	6	46958	80	2	112
2013-04-14 12:39:41	2013-04-14 12:39:41	10.13.77.49	172.10.0.9	6	46958	80	2	112
2013-04-14 12:39:41	2013-04-14 12:39:41	10.13.77.49	172.10.0.2	6	46932	3389	1	58
2013-04-14 12:39:41	2013-04-14 12:39:41	10.13.77.49	172.10.0.7	6	46958	80	2	112
2013-04-14 12:39:42	2013-04-14 12:39:42	10.13.77.49	172.10.0.2	6	46933	3389	1	58
2013-04-14 12:39:42	2013-04-14 12:39:42	10.13.77.49	172.20.0.6	6	46959	80	2	112
2013-04-14 12:39:42	2013-04-14 12:39:42	10.13.77.49	172.10.0.7	6	46959	80	2	112
2013-04-14 12:39:43	2013-04-14 12:39:43	10.13.77.49	172.10.0.9	6	46959	80	2	112
2013-04-14 12:39:44	2013-04-14 12:39:44	10.13.77.49	172.20.0.6	6	46960	80	2	112
2013-04-14 12:39:44	2013-04-14 12:39:44	10.13.77.49	172.10.0.2	6	46934	3389	1	58
2013-04-14 12:39:44	2013-04-14 12:39:44	10.13.77.49	172.10.0.9	6	46960	80	2	112
2013-04-14 12:39:44	2013-04-14 12:39:44	10.13.77.49	172.10.0.7	6	46960	80	2	112
2013-04-14 12:39:45	2013-04-14 12:39:45	10.13.77.49	172.10.0.2	6	46935	3389	1	58
2013-04-14 12:39:45	2013-04-14 12:39:45	10.13.77.49	172.10.0.9	6	46961	80	2	112
2013-04-14 12:39:45	2013-04-14 12:39:45	10.13.77.49	172.10.0.7	6	46961	80	2	112
2013-04-14 12:39:45	2013-04-14 12:39:45	10.13.77.49	172.20.0.6	6	46961	80	2	112
2013-04-14 12:39:46	2013-04-14 12:39:46	10.13.77.49	172.10.0.2	6	46936	3389	1	58
2013-04-14 12:39:47	2013-04-14 12:39:47	10.13.77.49	172.10.0.7	6	46962	80	2	112
2013-04-14 12:39:47	2013-04-14 12:39:47	10.13.77.49	172.20.0.6	6	46962	80	2	112
2013-04-14 12:39:47	2013-04-14 12:39:47	10.13.77.49	172.10.0.9	6	46962	80	2	112
2013-04-14 12:39:48	2013-04-14 12:39:48	10.13.77.49	172.20.0.6	6	46963	80	2	112
2013-04-14 12:39:48	2013-04-14 12:39:48	10.13.77.49	172.10.0.7	6	46963	80	2	112
2013-04-14 12:39:48	2013-04-14 12:39:48	10.13.77.49	172.10.0.9	6	46963	80	2	112
2013-04-14 12:39:48	2013-04-14 12:39:48	10.13.77.49	172.10.0.2	6	46937	3389	1	58
2013-04-14 12:39:49	2013-04-14 12:39:49	10.13.77.49	172.20.0.6	6	46964	80	2	112
2013-04-14 12:39:49	2013-04-14 12:39:49	10.13.77.49	172.10.0.7	6	46964	80	2	112
2013-04-14 12:39:49	2013-04-14 12:39:49	10.13.77.49	172.10.0.2	6	46938	3389	1	58
2013-04-14 12:39:50	2013-04-14 12:39:50	10.13.77.49	172.10.0.9	6	46964	80	2	112
2013-04-14 12:39:51	2013-04-14 12:39:51	10.13.77.49	172.20.0.6	6	46965	80	2	112
2013-04-14 12:39:51	2013-04-14 12:39:51	10.13.77.49	172.10.0.2	6	46939	3389	1	58
2013-04-14 12:39:51	2013-04-14 12:39:51	10.13.77.49	172.10.0.7	6	46965	80	2	112
2013-04-14 12:39:51	2013-04-14 12:39:51	10.13.77.49	172.10.0.9	6	46965	80	2	112
2013-04-14 12:39:52	2013-04-14 12:39:52	10.13.77.49	172.10.0.7	6	46966	80	2	112
2013-04-14 12:39:52	2013-04-14 12:39:52	10.13.77.49	172.20.0.6	6	46966	80	2	112
2013-04-14 12:39:52	2013-04-14 12:39:52	10.13.77.49	172.10.0.2	6	46940	3389	1	58
2013-04-14 12:39:52	2013-04-14 12:39:52	10.13.77.49	172.10.0.9	6	46966	80	2	112
2013-04-14 12:39:53	2013-04-14 12:39:53	10.13.77.49	172.10.0.2	6	46941	3389	1	58
2013-04-14 12:39:54	2013-04-14 12:39:54	10.13.77.49	172.10.0.9	6	46967	80	2	112
2013-04-14 12:39:54	2013-04-14 12:39:54	10.13.77.49	172.10.0.7	6	46967	80	2	112
2013-04-14 12:39:54	2013-04-14 12:39:54	10.13.77.49	172.20.0.6	6	46967	80	2	112
2013-04-14 12:39:55	2013-04-14 12:39:55	10.13.77.49	172.10.0.7	6	46968	80	2	112
2013-04-14 12:39:55	2013-04-14 12:39:55	10.13.77.49	172.20.0.6	6	46968	80	2	112
2013-04-14 12:39:55	2013-04-14 12:39:55	10.13.77.49	172.10.0.2	6	46942	3389	1	58
2013-04-14 12:39:55	2013-04-14 12:39:55	10.13.77.49	172.10.0.9	6	46968	80	2	112
2013-04-14 12:39:56	2013-04-14 12:39:56	10.13.77.49	172.10.0.2	6	46943	3389	1	58
2013-04-14 12:39:57	2013-04-14 12:39:57	10.13.77.49	172.10.0.9	6	46969	80	2	112
2013-04-14 12:39:57	2013-04-14 12:39:57	10.13.77.49	172.10.0.7	6	46969	80	2	112
2013-04-14 12:39:57	2013-04-14 12:39:57	10.13.77.49	172.20.0.6	6	46969	80	2	112
2013-04-14 12:39:58	2013-04-14 12:39:58	10.13.77.49	172.10.0.2	6	46944	3389	2	112
2013-04-14 12:39:58	2013-04-14 12:39:58	10.13.77.49	172.20.0.6	6	46970	80	2	112
2013-04-14 12:39:58	2013-04-14 12:39:58	10.13.77.49	172.10.0.7	6	46970	80	2	112
2013-04-14 12:39:58	2013-04-14 12:39:58	10.13.77.49	172.10.0.9	6	46970	80	2	112
2013-04-14 12:39:59	2013-04-14 12:39:59	10.13.77.49	172.10.0.9	6	46971	80	2	112
2013-04-14 12:39:59	2013-04-14 12:39:59	10.13.77.49	172.20.0.6	6	46971	80	2	112
2013-04-14 12:39:59	2013-04-14 12:39:59	10.13.77.49	172.10.0.2	6	46945	3389	1	58
2013-04-14 12:39:59	2013-04-14 12:39:59	10.13.77.49	172.10.0.7	6	46971	80	2	112
2013-04-14 12:40:01	2013-04-14 12:40:01	10.13.77.49	172.10.0.7	6	46972	80	2	112
2013-04-14 12:40:01	2013-04-14 12:40:01	10.13.77.49	172.20.0.6	6	46972	80	2	112
2013-04-14 12:40:01	2013-04-14 12:40:01	10.13.77.49	172.10.0.9	6	46972	80	2	112
2013-04-14 12:40:01	2013-04-14 12:40:01	10.13.77.49	172.10.0.2	6	46946	3389	1	58
2013-04-14 12:40:02	2013-04-14 12:40:02	10.13.77.49	172.20.0.6	6	46973	80	2	112
2013-04-14 12:40:02	2013-04-14 12:40:02	10.13.77.49	172.10.0.7	6	46973	80	2	112
2013-04-14 12:40:02	2013-04-14 12:40:02	10.13.77.49	172.10.0.2	6	46947	3389	1	58
2013-04-14 12:40:02	2013-04-14 12:40:02	10.13.77.49	172.10.0.9	6	46973	80	2	112
2013-04-14 12:40:04	2013-04-14 12:40:04	10.13.77.49	172.20.0.6	6	46974	80	2	112
2013-04-14 12:40:04	2013-04-14 12:40:04	10.13.77.49	172.10.0.9	6	46974	80	2	112
2013-04-14 12:40:04	2013-04-14 12:40:04	10.13.77.49	172.10.0.2	6	46948	3389	1	58
2013-04-14 12:40:04	2013-04-14 12:40:04	10.13.77.49	172.10.0.7	6	46974	80	2	112
2013-04-14 12:40:05	2013-04-14 12:40:05	10.13.77.49	172.20.0.6	6	46975	80	2	112
2013-04-14 12:40:05	2013-04-14 12:40:05	10.13.77.49	172.10.0.9	6	46975	80	2	112
2013-04-14 12:40:05	2013-04-14 12:40:05	10.13.77.49	172.10.0.2	6	46949	3389	1	58
2013-04-14 12:40:05	2013-04-14 12:40:05	10.13.77.49	172.10.0.7	6	46975	80	2	112
2013-04-14 12:40:06	2013-04-14 12:40:06	10.13.77.49	172.20.0.6	6	46976	80	2	112
2013-04-14 12:40:06	2013-04-14 12:40:06	10.13.77.49	172.10.0.7	6	46976	80	2	112
2013-04-14 12:40:06	2013-04-14 12:40:06	10.13.77.49	172.10.0.2	6	46950	3389	1	58
2013-04-14 12:40:06	2013-04-14 12:40:06	10.13.77.49	172.10.0.9	6	46976	80	2	112
2013-04-14 12:40:08	2013-04-14 12:40:08	10.13.77.49	172.10.0.7	6	46977	80	2	112
2013-04-14 12:40:08	2013-04-14 12:40:08	10.13.77.49	172.10.0.9	6	46977	80	2	112
2013-04-14 12:40:08	2013-04-14 12:40:08	10.13.77.49	172.10.0.2	6	46951	3389	1	58
2013-04-14 12:40:08	2013-04-14 12:40:08	10.13.77.49	172.20.0.6	6	46977	80	2	112
2013-04-14 12:40:09	2013-04-14 12:40:09	10.13.77.49	172.10.0.9	6	46978	80	2	112
2013-04-14 12:40:09	2013-04-14 12:40:09	10.13.77.49	172.10.0.2	6	46952	3389	1	58
2013-04-14 12:40:09	2013-04-14 12:40:09	10.13.77.49	172.10.0.7	6	46978	80	2	112
2013-04-14 12:40:09	2013-04-14 12:40:09	10.13.77.49	172.20.0.6	6	46978	80	2	112
2013-04-14 12:40:10	2013-04-14 12:40:10	10.13.77.49	172.20.0.6	6	46979	80	2	112
2013-04-14 12:40:10	2013-04-14 12:40:10	10.13.77.49	172.10.0.7	6	46979	80	2	112
2013-04-14 12:40:11	2013-04-14 12:40:11	10.13.77.49	172.10.0.9	6	46979	80	2	112
2013-04-14 12:40:11	2013-04-14 12:40:11	10.13.77.49	172.10.0.2	6	46953	3389	1	58
2013-04-14 12:40:12	2013-04-14 12:40:12	10.13.77.49	172.10.0.9	6	46980	80	2	112
2013-04-14 12:40:12	2013-04-14 12:40:12	10.13.77.49	172.10.0.2	6	46954	3389	1	58
2013-04-14 12:40:12	2013-04-14 12:40:12	10.13.77.49	172.20.0.6	6	46980	80	2	112
2013-04-14 12:40:12	2013-04-14 12:40:12	10.13.77.49	172.10.0.7	6	46980	80	2	112
2013-04-14 12:40:13	2013-04-14 12:40:13	10.13.77.49	172.20.0.6	6	46981	80	2	112
2013-04-14 12:40:13	2013-04-14 12:40:13	10.13.77.49	172.10.0.9	6	46981	80	2	112
2013-04-14 12:40:13	2013-04-14 12:40:13	10.13.77.49	172.10.0.7	6	46981	80	2	112
2013-04-14 12:40:13	2013-04-14 12:40:13	10.13.77.49	172.10.0.2	6	46955	3389	1	58
2013-04-14 12:40:15	2013-04-14 12:40:15	10.13.77.49	172.10.0.7	6	46982	80	2	112
2013-04-14 12:40:15	2013-04-14 12:40:15	10.13.77.49	172.20.0.6	6	46982	80	2	112
2013-04-14 12:40:15	2013-04-14 12:40:15	10.13.77.49	172.10.0.2	6	46956	3389	1	58
2013-04-14 12:40:15	2013-04-14 12:40:15	10.13.77.49	172.10.0.9	6	46982	80	2	112
2013-04-14 12:40:16	2013-04-14 12:40:16	10.13.77.49	172.10.0.2	6	46957	3389	1	58
2013-04-14 12:40:16	2013-04-14 12:40:16	10.13.77.49	172.10.0.9	6	46983	80	2	112
2013-04-14 12:40:16	2013-04-14 12:40:16	10.13.77.49	172.10.0.7	6	46983	80	2	112
2013-04-14 12:40:16	2013-04-14 12:40:16	10.13.77.49	172.20.0.6	6	46983	80	2	112
2013-04-14 12:40:17	2013-04-14 12:40:17	10.13.77.49	172.20.0.6	6	46984	80	2	112
2013-04-14 12:40:17	2013-04-14 12:40:17	10.13.77.49	172.10.0.7	6	46984	80	2	112
2013-04-14 12:40:18	2013-04-14 12:40:18	10.13.77.49	172.10.0.2	6	46958	3389	1	58
2013-04-14 12:40:18	2013-04-14 12:40:18	10.13.77.49	172.10.0.9	6	46984	80	2	112
2013-04-14 12:40:19	2013-04-14 12:40:19	10.13.77.49	172.20.0.6	6	46985	80	2	112
2013-04-14 12:40:19	2013-04-14 12:40:19	10.13.77.49	172.10.0.9	6	46985	80	2	112
2013-04-14 12:40:19	2013-04-14 12:40:19	10.13.77.49	172.10.0.7	6	46985	80	2	112
2013-04-14 12:40:19	2013-04-14 12:40:19	10.13.77.49	172.10.0.2	6	46959	3389	1	58
2013-04-14 12:40:20	2013-04-14 12:40:20	10.13.77.49	172.20.0.6	6	46986	80	2	112
2013-04-14 12:40:20	2013-04-14 12:40:20	10.13.77.49	172.10.0.2	6	46960	3389	1	58
2013-04-14 12:40:20	2013-04-14 12:40:20	10.13.77.49	172.10.0.9	6	46986	80	2	112
2013-04-14 12:40:20	2013-04-14 12:40:20	10.13.77.49	172.10.0.7	6	46986	80	2	112
2013-04-14 12:40:22	2013-04-14 12:40:22	10.13.77.49	172.20.0.6	6	46987	80	2	112
2013-04-14 12:40:22	2013-04-14 12:40:22	10.13.77.49	172.10.0.2	6	46961	3389	1	58
2013-04-14 12:40:22	2013-04-14 12:40:22	10.13.77.49	172.10.0.9	6	46987	80	2	112
2013-04-14 12:40:22	2013-04-14 12:40:22	10.13.77.49	172.10.0.7	6	46987	80	2	112
2013-04-14 12:40:23	2013-04-14 12:40:23	10.13.77.49	172.10.0.7	6	46988	80	2	112
2013-04-14 12:40:23	2013-04-14 12:40:23	10.13.77.49	172.10.0.9	6	46988	80	2	112
2013-04-14 12:40:23	2013-04-14 12:40:23	10.13.77.49	172.20.0.6	6	46988	80	2	112
2013-04-14 12:40:23	2013-04-14 12:40:23	10.13.77.49	172.10.0.2	6	46962	3389	1	58
2013-04-14 12:40:24	2013-04-14 12:40:24	10.13.77.49	172.10.0.7	6	46989	80	2	112
2013-04-14 12:40:24	2013-04-14 12:40:24	10.13.77.49	172.20.0.6	6	46989	80	2	112
2013-04-14 12:40:25	2013-04-14 12:40:25	10.13.77.49	172.10.0.9	6	46989	80	2	112
2013-04-14 12:40:25	2013-04-14 12:40:25	10.13.77.49	172.10.0.2	6	46963	3389	1	58
2013-04-14 12:40:26	2013-04-14 12:40:26	10.13.77.49	172.10.0.2	6	46964	3389	1	58
2013-04-14 12:40:26	2013-04-14 12:40:26	10.13.77.49	172.10.0.9	6	46990	80	2	112
2013-04-14 12:40:26	2013-04-14 12:40:26	10.13.77.49	172.10.0.7	6	46990	80	2	112
2013-04-14 12:40:26	2013-04-14 12:40:26	10.13.77.49	172.20.0.6	6	46990	80	2	112
2013-04-14 12:40:27	2013-04-14 12:40:27	10.13.77.49	172.20.0.6	6	46991	80	2	112
2013-04-14 12:40:27	2013-04-14 12:40:27	10.13.77.49	172.10.0.9	6	46991	80	2	112
2013-04-14 12:40:27	2013-04-14 12:40:27	10.13.77.49	172.10.0.7	6	46991	80	2	112
2013-04-14 12:40:28	2013-04-14 12:40:28	10.13.77.49	172.10.0.2	6	46965	3389	1	58
2013-04-14 12:40:29	2013-04-14 12:40:29	10.13.77.49	172.20.0.6	6	46992	80	2	112
2013-04-14 12:40:29	2013-04-14 12:40:29	10.13.77.49	172.10.0.2	6	46966	3389	2	112
2013-04-14 12:40:29	2013-04-14 12:40:29	10.13.77.49	172.10.0.9	6	46992	80	2	112
2013-04-14 12:40:29	2013-04-14 12:40:29	10.13.77.49	172.10.0.7	6	46992	80	2	112
2013-04-14 12:40:30	2013-04-14 12:40:30	10.13.77.49	172.10.0.7	6	46993	80	2	112
2013-04-14 12:40:30	2013-04-14 12:40:30	10.13.77.49	172.10.0.9	6	46993	80	2	112
2013-04-14 12:40:30	2013-04-14 12:40:30	10.13.77.49	172.20.0.6	6	46993	80	2	112
2013-04-14 12:40:30	2013-04-14 12:40:30	10.13.77.49	172.10.0.2	6	46967	3389	1	58
2013-04-14 12:40:31	2013-04-14 12:40:31	10.13.77.49	172.20.0.6	6	46994	80	2	112
2013-04-14 12:40:31	2013-04-14 12:40:31	10.13.77.49	172.10.0.7	6	46994	80	2	112
2013-04-14 12:40:32	2013-04-14 12:40:32	10.13.77.49	172.10.0.9	6	46994	80	2	112
2013-04-14 12:40:32	2013-04-14 12:40:32	10.13.77.49	172.10.0.2	6	46968	3389	1	58
2013-04-14 12:40:33	2013-04-14 12:40:33	10.13.77.49	172.10.0.2	6	46969	3389	1	58
2013-04-14 12:40:33	2013-04-14 12:40:33	10.13.77.49	172.10.0.9	6	46995	80	2	112
2013-04-14 12:40:33	2013-04-14 12:40:33	10.13.77.49	172.10.0.7	6	46995	80	2	112
2013-04-14 12:40:33	2013-04-14 12:40:33	10.13.77.49	172.20.0.6	6	46995	80	2	112
2013-04-14 12:40:34	2013-04-14 12:40:34	10.13.77.49	172.20.0.6	6	46996	80	2	112
2013-04-14 12:40:34	2013-04-14 12:40:34	10.13.77.49	172.10.0.9	6	46996	80	2	112
2013-04-14 12:40:34	2013-04-14 12:40:34	10.13.77.49	172.10.0.7	6	46996	80	2	112
2013-04-14 12:40:35	2013-04-14 12:40:35	10.13.77.49	172.10.0.2	6	46970	3389	1	58
2013-04-14 12:40:36	2013-04-14 12:40:36	10.13.77.49	172.10.0.7	6	46997	80	2	112
2013-04-14 12:40:36	2013-04-14 12:40:36	10.13.77.49	172.10.0.2	6	46971	3389	1	58
2013-04-14 12:40:36	2013-04-14 12:40:36	10.13.77.49	172.10.0.9	6	46997	80	2	112
2013-04-14 12:40:36	2013-04-14 12:40:36	10.13.77.49	172.20.0.6	6	46997	80	2	112
2013-04-14 12:40:37	2013-04-14 12:40:37	10.13.77.49	172.10.0.7	6	46998	80	2	112
2013-04-14 12:40:37	2013-04-14 12:40:37	10.13.77.49	172.10.0.9	6	46998	80	2	112
2013-04-14 12:40:37	2013-04-14 12:40:37	10.13.77.49	172.20.0.6	6	46998	80	2	112
2013-04-14 12:40:38	2013-04-14 12:40:38	10.13.77.49	172.20.0.6	6	46999	80	2	112
2013-04-14 12:40:38	2013-04-14 12:40:38	10.13.77.49	172.10.0.7	6	46999	80	2	112
2013-04-14 12:40:38	2013-04-14 12:40:38	10.13.77.49	172.10.0.2	6	46972	3389	1	58
2013-04-14 12:40:39	2013-04-14 12:40:39	10.13.77.49	172.10.0.2	6	46973	3389	1	58
2013-04-14 12:40:39	2013-04-14 12:40:39	10.13.77.49	172.10.0.9	6	46999	80	2	112
2013-04-14 12:40:40	2013-04-14 12:40:40	10.13.77.49	172.10.0.9	6	47000	80	2	112
2013-04-14 12:40:40	2013-04-14 12:40:40	10.13.77.49	172.10.0.2	6	46974	3389	1	58
2013-04-14 12:40:40	2013-04-14 12:40:40	10.13.77.49	172.10.0.7	6	47000	80	2	112
2013-04-14 12:40:40	2013-04-14 12:40:40	10.13.77.49	172.20.0.6	6	47000	80	2	112
2013-04-14 12:40:41	2013-04-14 12:40:41	10.13.77.49	172.20.0.6	6	47001	80	2	112
2013-04-14 12:40:41	2013-04-14 12:40:41	10.13.77.49	172.10.0.7	6	47001	80	2	112
2013-04-14 12:40:41	2013-04-14 12:40:41	10.13.77.49	172.10.0.9	6	47001	80	2	112
2013-04-14 12:40:42	2013-04-14 12:40:42	10.13.77.49	172.10.0.2	6	46975	3389	1	58
2013-04-14 12:40:43	2013-04-14 12:40:43	10.13.77.49	172.10.0.2	6	46976	3389	1	58
2013-04-14 12:40:43	2013-04-14 12:40:43	10.13.77.49	172.10.0.9	6	47002	80	2	112
2013-04-14 12:40:43	2013-04-14 12:40:43	10.13.77.49	172.10.0.7	6	47002	80	2	112
