firstseen	lastseen	srcip	dstip	sport	dport	conns	maxpkts	avgpkts	maxbytes	avgbytes
2013-04-01 12:13:15	2013-04-01 12:13:15	172.10.1.115	10.199.250.2	2628	6815	1	49	49.0	2654	2654.0
2013-04-01 16:02:19	2013-04-01 16:02:19	172.10.1.115	10.199.250.2	2666	12639	1	14	14.0	764	764.0
2013-04-01 10:38:08	2013-04-01 10:38:08	172.10.1.115	10.199.250.2	2673	4403	1	14	14.0	764	764.0
2013-04-06 08:33:09	2013-04-06 08:33:09	172.10.1.115	10.199.250.2	2829	28259	1	36	36.0	2064	2064.0
2013-04-02 08:17:35	2013-04-02 08:17:35	172.10.1.115	10.199.250.2	2909	2262	1	30	30.0	1628	1628.0
2013-04-05 07:37:53	2013-04-05 07:37:53	172.10.1.115	10.199.250.2	3036	24371	1	45	45.0	2714	2714.0
2013-04-02 15:13:33	2013-04-02 15:13:33	172.10.1.115	10.199.250.2	3251	12837	1	41	41.0	2222	2222.0
2013-04-02 12:18:41	2013-04-02 12:18:41	172.10.1.115	10.199.250.2	3278	8346	1	30	30.0	1628	1628.0
2013-04-02 10:12:04	2013-04-02 10:12:04	172.10.1.115	10.199.250.2	3472	5176	1	30	30.0	1628	1628.0
2013-04-02 11:56:15	2013-04-02 11:56:15	172.10.1.115	10.199.250.2	3800	7824	1	43	43.0	2330	2330.0
2013-04-04 09:21:17	2013-04-04 09:21:17	172.10.1.115	10.199.250.2	3839	20817	1	14	14.0	764	764.0
2013-04-01 13:26:54	2013-04-01 13:26:54	172.10.1.115	10.199.250.2	3923	8691	1	34	34.0	1844	1844.0
2013-04-07 07:36:57	2013-04-07 07:36:57	172.10.1.115	10.199.250.2	3931	33382	1	36	36.0	2060	2060.0
2013-04-06 10:01:25	2013-04-06 10:01:25	172.10.1.115	10.199.250.2	4055	30501	1	58	58.0	3140	3140.0
2013-04-03 08:05:18	2013-04-03 08:05:18	172.10.1.115	10.199.250.2	4187	14646	1	14	14.0	764	764.0
2013-04-07 07:53:53	2013-04-07 07:53:53	172.10.1.115	10.199.250.2	4225	33817	1	29	29.0	1574	1574.0
2013-04-02 10:00:23	2013-04-02 10:00:23	172.10.1.115	10.199.250.2	4262	4878	1	33	33.0	1790	1790.0
2013-04-05 08:49:59	2013-04-05 08:49:59	172.10.1.115	10.199.250.2	4353	25898	1	29	29.0	1574	1574.0
2013-04-07 08:50:32	2013-04-07 08:50:32	172.10.1.115	10.199.250.2	4376	35247	1	30	30.0	1628	1628.0
2013-04-06 07:39:34	2013-04-06 07:39:34	172.10.1.115	10.199.250.2	4404	26918	1	38	38.0	2220	2220.0
2013-04-06 07:26:29	2013-04-06 07:26:29	172.10.1.115	10.199.250.2	4536	26552	1	34	34.0	2008	2008.0
2013-04-02 14:34:18	2013-04-02 14:34:18	172.10.1.115	10.199.250.2	4668	11840	1	43	43.0	2330	2330.0
2013-04-03 08:24:35	2013-04-03 08:24:35	172.10.1.115	10.199.250.2	4674	15128	1	29	29.0	1574	1574.0
2013-04-03 09:23:16	2013-04-03 09:23:16	172.10.1.115	10.199.250.2	4731	16628	1	46	46.0	2492	2492.0
2013-04-01 14:03:34	2013-04-01 14:03:34	172.10.1.115	10.199.250.2	4895	9627	1	39	39.0	2114	2114.0
2013-04-04 08:48:56	2013-04-04 08:48:56	172.10.1.116	10.199.250.2	1252	20004	1	36	36.0	2248	2248.0
2013-04-01 11:03:04	2013-04-01 11:03:04	172.10.1.116	10.199.250.2	1273	5043	1	30	30.0	1628	1628.0
2013-04-01 09:51:38	2013-04-01 09:51:38	172.10.1.116	10.199.250.2	1710	3223	1	14	14.0	764	764.0
2013-04-02 15:04:11	2013-04-02 15:04:11	172.10.1.116	10.199.250.2	1734	12595	1	30	30.0	1628	1628.0
2013-04-02 09:13:28	2013-04-02 09:13:28	172.10.1.116	10.199.250.2	1797	3694	1	53	53.0	2870	2870.0
2013-04-07 08:06:13	2013-04-07 08:06:13	172.10.1.116	10.199.250.2	2207	34121	1	32	32.0	1748	1748.0
2013-04-06 09:54:58	2013-04-06 09:54:58	172.10.1.116	10.199.250.2	2485	30336	1	33	33.0	1886	1886.0
2013-04-01 16:15:29	2013-04-01 16:15:29	172.10.1.116	10.199.250.2	2550	12976	1	39	39.0	2114	2114.0
2013-04-02 13:11:01	2013-04-02 13:11:01	172.10.1.116	10.199.250.2	2717	9725	1	33	33.0	1790	1790.0
2013-04-04 09:24:29	2013-04-04 09:24:29	172.10.1.116	10.199.250.2	2800	20904	1	14	14.0	764	764.0
2013-04-01 13:52:37	2013-04-01 13:52:37	172.10.1.116	10.199.250.2	2926	9348	1	14	14.0	764	764.0
2013-04-06 09:51:02	2013-04-06 09:51:02	172.10.1.116	10.199.250.2	3041	30236	1	44	44.0	2384	2384.0
2013-04-05 07:54:10	2013-04-05 07:54:10	172.10.1.116	10.199.250.2	3532	24789	1	57	57.0	3314	3314.0
2013-04-06 11:14:47	2013-04-06 11:14:47	172.10.1.116	10.199.250.2	3532	32349	1	18	18.0	1028	1028.0
2013-04-01 10:39:13	2013-04-01 10:39:13	172.10.1.116	10.199.250.2	3595	4440	1	44	44.0	2384	2384.0
2013-04-01 14:53:00	2013-04-01 14:53:00	172.10.1.116	10.199.250.2	3624	10885	1	3	3.0	186	186.0
2013-04-06 08:30:14	2013-04-06 08:30:14	172.10.1.116	10.199.250.2	3659	28187	1	26	26.0	1412	1412.0
2013-04-02 08:09:59	2013-04-02 08:09:59	172.10.1.116	10.199.250.2	3964	2073	1	37	37.0	2006	2006.0
2013-04-02 12:42:46	2013-04-02 12:42:46	172.10.1.116	10.199.250.2	4187	9011	1	43	43.0	2330	2330.0
2013-04-02 15:08:18	2013-04-02 15:08:18	172.10.1.116	10.199.250.2	4221	12700	1	65	65.0	3518	3518.0
2013-04-02 14:44:38	2013-04-02 14:44:38	172.10.1.116	10.199.250.2	4313	12098	1	29	29.0	1574	1574.0
2013-04-01 15:35:41	2013-04-01 15:35:41	172.10.1.116	10.199.250.2	4515	11965	1	49	49.0	2654	2654.0
2013-04-03 07:48:06	2013-04-03 07:48:06	172.10.1.116	10.199.250.2	4740	14215	1	14	14.0	764	764.0
2013-04-02 12:23:10	2013-04-02 12:23:10	172.10.1.116	10.199.250.2	4794	8509	1	29	29.0	1574	1574.0
2013-04-01 15:47:25	2013-04-01 15:47:25	172.10.1.116	10.199.250.2	4832	12263	1	29	29.0	1574	1574.0
2013-04-02 14:11:57	2013-04-02 14:11:57	172.10.1.116	10.199.250.2	4938	11272	1	36	36.0	1952	1952.0
2013-04-01 16:00:04	2013-04-01 16:00:04	172.10.1.117	10.199.250.2	1127	12583	1	49	49.0	2654	2654.0
2013-04-06 10:30:09	2013-04-06 10:32:09	172.10.1.117	10.199.250.2	1236	31227	2	13	7.0	710	382.0
2013-04-01 16:20:14	2013-04-01 16:20:14	172.10.1.117	10.199.250.2	1260	13095	1	14	14.0	764	764.0
2013-04-01 09:41:26	2013-04-01 09:41:26	172.10.1.117	10.199.250.2	1471	2963	1	14	14.0	764	764.0
2013-04-03 08:54:07	2013-04-03 08:54:07	172.10.1.117	10.199.250.2	1557	15885	1	27	27.0	1466	1466.0
2013-04-06 10:49:06	2013-04-06 10:49:06	172.10.1.117	10.199.250.2	1654	31706	1	14	14.0	764	764.0
2013-04-01 14:11:42	2013-04-01 14:11:42	172.10.1.117	10.199.250.2	1843	9827	1	48	48.0	2600	2600.0
2013-04-04 07:52:43	2013-04-04 07:52:43	172.10.1.117	10.199.250.2	1996	18548	1	49	49.0	3010	3010.0
2013-04-06 09:14:37	2013-04-06 09:14:37	172.10.1.117	10.199.250.2	2061	29322	1	29	29.0	1630	1630.0
2013-04-02 12:32:41	2013-04-02 12:32:41	172.10.1.117	10.199.250.2	2242	8753	1	30	30.0	1628	1628.0
2013-04-06 07:34:36	2013-04-06 07:34:36	172.10.1.117	10.199.250.2	2304	26766	1	52	52.0	3200	3200.0
2013-04-01 13:31:21	2013-04-01 13:31:21	172.10.1.117	10.199.250.2	2460	8808	1	43	43.0	2330	2330.0
2013-04-04 10:34:57	2013-04-04 10:34:57	172.10.1.117	10.199.250.2	2707	22697	1	14	14.0	764	764.0
2013-04-06 08:40:42	2013-04-06 08:40:42	172.10.1.117	10.199.250.2	3096	28449	1	14	14.0	764	764.0
2013-04-04 10:46:50	2013-04-04 10:46:50	172.10.1.117	10.199.250.2	3422	22996	1	32	32.0	1820	1820.0
2013-04-01 13:43:52	2013-04-01 13:43:52	172.10.1.117	10.199.250.2	3765	9123	1	14	14.0	764	764.0
2013-04-01 13:59:37	2013-04-01 13:59:37	172.10.1.117	10.199.250.2	3943	9527	1	14	14.0	764	764.0
2013-04-04 09:35:54	2013-04-04 09:35:54	172.10.1.117	10.199.250.2	4029	21189	1	14	14.0	764	764.0
2013-04-01 15:52:15	2013-04-01 15:52:15	172.10.1.117	10.199.250.2	4118	12382	1	14	14.0	764	764.0
2013-04-07 08:54:36	2013-04-07 08:54:36	172.10.1.117	10.199.250.2	4165	35351	1	14	14.0	764	764.0
2013-04-07 07:34:12	2013-04-07 07:34:12	172.10.1.117	10.199.250.2	4385	33328	1	17	17.0	1010	1010.0
2013-04-02 13:23:18	2013-04-02 13:23:18	172.10.1.117	10.199.250.2	4393	10040	1	49	49.0	2654	2654.0
2013-04-07 08:38:33	2013-04-07 08:38:33	172.10.1.117	10.199.250.2	4422	34944	1	3	3.0	186	186.0
2013-04-02 08:57:26	2013-04-02 08:57:26	172.10.1.117	10.199.250.2	4441	3287	1	48	48.0	2600	2600.0
2013-04-01 15:35:53	2013-04-01 15:35:53	172.10.1.117	10.199.250.2	4666	11972	1	46	46.0	2492	2492.0
2013-04-06 08:59:15	2013-04-06 08:59:15	172.10.1.117	10.199.250.2	4711	28928	1	37	37.0	2006	2006.0
2013-04-04 08:56:24	2013-04-04 08:56:24	172.10.1.117	10.199.250.2	4797	20187	1	48	48.0	2720	2720.0
2013-04-04 10:55:08	2013-04-04 10:55:08	172.10.1.117	10.199.250.2	4823	23206	1	40	40.0	2296	2296.0
2013-04-04 10:25:11	2013-04-04 10:25:11	172.10.1.118	10.199.250.2	1044	22445	1	14	14.0	764	764.0
2013-04-01 13:48:03	2013-04-01 13:48:03	172.10.1.118	10.199.250.2	1211	9231	1	42	42.0	2276	2276.0
2013-04-01 14:55:04	2013-04-01 14:55:04	172.10.1.118	10.199.250.2	1236	10940	1	41	41.0	2222	2222.0
2013-04-02 11:23:58	2013-04-02 11:23:58	172.10.1.118	10.199.250.2	1322	7005	1	14	14.0	764	764.0
2013-04-01 11:38:28	2013-04-01 11:38:28	172.10.1.118	10.199.250.2	1509	5933	1	30	30.0	1628	1628.0
2013-04-04 09:23:06	2013-04-04 09:23:06	172.10.1.118	10.199.250.2	1562	20868	1	14	14.0	764	764.0
2013-04-06 09:40:19	2013-04-06 09:40:19	172.10.1.118	10.199.250.2	1787	29958	1	29	29.0	1574	1574.0
2013-04-03 07:57:27	2013-04-03 07:57:27	172.10.1.118	10.199.250.2	1894	14446	1	41	41.0	2222	2222.0
2013-04-02 10:35:36	2013-04-02 10:35:36	172.10.1.118	10.199.250.2	1974	5774	1	47	47.0	2546	2546.0
2013-04-01 16:14:21	2013-04-01 16:14:21	172.10.1.118	10.199.250.2	1975	12943	1	35	35.0	1898	1898.0
2013-04-01 10:15:11	2013-04-01 10:15:11	172.10.1.118	10.199.250.2	1980	3824	1	14	14.0	764	764.0
2013-04-01 13:30:59	2013-04-01 13:30:59	172.10.1.118	10.199.250.2	1986	8795	1	42	42.0	2276	2276.0
2013-04-06 11:13:24	2013-04-06 11:13:24	172.10.1.118	10.199.250.2	2085	32321	1	38	38.0	2060	2060.0
2013-04-02 14:58:44	2013-04-02 14:58:44	172.10.1.118	10.199.250.2	2143	12460	1	39	39.0	2114	2114.0
2013-04-02 08:58:52	2013-04-02 08:58:52	172.10.1.118	10.199.250.2	2231	3324	1	14	14.0	764	764.0
2013-04-06 07:31:21	2013-04-06 07:31:21	172.10.1.118	10.199.250.2	2348	21	1	35	35.0	2136	2136.0
2013-04-01 14:19:38	2013-04-01 14:19:38	172.10.1.118	10.199.250.2	2699	10038	1	14	14.0	764	764.0
2013-04-07 07:48:12	2013-04-07 07:48:12	172.10.1.118	10.199.250.2	2907	33632	1	40	40.0	2240	2240.0
2013-04-06 07:35:02	2013-04-06 07:35:02	172.10.1.118	10.199.250.2	2937	26789	1	31	31.0	1718	1718.0
2013-04-06 08:57:49	2013-04-06 08:57:49	172.10.1.118	10.199.250.2	3187	28885	1	30	30.0	1628	1628.0
2013-04-04 09:03:19	2013-04-04 09:03:19	172.10.1.118	10.199.250.2	3319	20365	1	14	14.0	764	764.0
2013-04-03 08:17:46	2013-04-03 08:17:46	172.10.1.118	10.199.250.2	3439	14962	1	43	43.0	2330	2330.0
2013-04-07 08:41:46	2013-04-07 08:41:46	172.10.1.118	10.199.250.2	3784	35020	1	38	38.0	2156	2156.0
2013-04-04 11:08:23	2013-04-04 11:08:23	172.10.1.118	10.199.250.2	3835	23539	1	37	37.0	2242	2242.0
2013-04-02 12:42:32	2013-04-02 12:42:32	172.10.1.118	10.199.250.2	3890	9000	1	38	38.0	2060	2060.0
2013-04-04 08:36:45	2013-04-04 08:36:45	172.10.1.118	10.199.250.2	3938	19689	1	3	3.0	186	186.0
2013-04-04 08:25:31	2013-04-04 08:25:31	172.10.1.118	10.199.250.2	3956	19410	1	34	34.0	2048	2048.0
2013-04-02 10:12:34	2013-04-02 10:12:34	172.10.1.118	10.199.250.2	4042	5188	1	14	14.0	764	764.0
2013-04-02 15:30:02	2013-04-02 15:30:02	172.10.1.118	10.199.250.2	4215	13253	1	30	30.0	1628	1628.0
2013-04-06 10:54:41	2013-04-06 10:54:41	172.10.1.118	10.199.250.2	4252	31843	1	48	48.0	2624	2624.0
2013-04-05 08:08:37	2013-04-05 08:08:37	172.10.1.118	10.199.250.2	4382	25140	1	37	37.0	2078	2078.0
2013-04-04 10:44:27	2013-04-04 10:44:27	172.10.1.118	10.199.250.2	4704	22934	1	44	44.0	2696	2696.0
2013-04-02 12:34:20	2013-04-02 12:34:20	172.10.1.118	10.199.250.2	4715	8796	1	35	35.0	1898	1898.0
2013-04-03 09:28:09	2013-04-03 09:28:09	172.10.1.118	10.199.250.2	4734	16757	1	32	32.0	1736	1736.0
2013-04-04 09:26:52	2013-04-04 09:26:52	172.10.1.118	10.199.250.2	4810	20962	1	33	33.0	1790	1790.0
2013-04-01 15:59:35	2013-04-01 15:59:35	172.10.1.118	10.199.250.2	4844	12573	1	14	14.0	764	764.0
2013-04-02 10:50:54	2013-04-02 10:50:54	172.10.1.118	10.199.250.2	4912	6163	1	54	54.0	2924	2924.0
2013-04-04 08:05:58	2013-04-04 08:05:58	172.10.1.119	10.199.250.2	1042	18915	1	63	63.0	4322	4322.0
2013-04-03 09:23:52	2013-04-03 09:23:52	172.10.1.119	10.199.250.2	1210	16641	1	41	41.0	2222	2222.0
2013-04-02 13:55:40	2013-04-02 13:55:40	172.10.1.119	10.199.250.2	1312	10860	1	33	33.0	1790	1790.0
2013-04-06 07:46:30	2013-04-06 07:46:30	172.10.1.119	10.199.250.2	1320	27073	1	38	38.0	2224	2224.0
2013-04-06 09:00:13	2013-04-06 09:00:13	172.10.1.119	10.199.250.2	1426	28944	1	50	50.0	2708	2708.0
2013-04-02 14:18:33	2013-04-02 14:18:33	172.10.1.119	10.199.250.2	1444	11439	1	35	35.0	1898	1898.0
2013-04-01 13:01:24	2013-04-01 13:01:24	172.10.1.119	10.199.250.2	1521	8044	1	14	14.0	764	764.0
2013-04-02 08:26:07	2013-04-02 08:26:07	172.10.1.119	10.199.250.2	1535	2489	1	39	39.0	2114	2114.0
2013-04-06 09:23:50	2013-04-06 09:23:50	172.10.1.119	10.199.250.2	1557	29545	1	18	18.0	1040	1040.0
2013-04-02 07:59:34	2013-04-02 07:59:34	172.10.1.119	10.199.250.2	1632	1831	1	14	14.0	764	764.0
2013-04-01 11:03:38	2013-04-01 11:03:38	172.10.1.119	10.199.250.2	1832	5054	1	43	43.0	2330	2330.0
2013-04-06 08:28:48	2013-04-06 08:28:48	172.10.1.119	10.199.250.2	2244	28147	1	41	41.0	2426	2426.0
2013-04-01 12:04:16	2013-04-01 12:04:16	172.10.1.119	10.199.250.2	2524	6588	1	30	30.0	1628	1628.0
2013-04-04 09:06:36	2013-04-04 09:06:36	172.10.1.119	10.199.250.2	2554	20445	1	31	31.0	1682	1682.0
2013-04-02 07:35:06	2013-04-02 07:35:06	172.10.1.119	10.199.250.2	2701	1236	1	38	38.0	2120	2120.0
2013-04-02 15:12:42	2013-04-02 15:12:42	172.10.1.119	10.199.250.2	2799	12814	1	38	38.0	2060	2060.0
2013-04-01 08:59:47	2013-04-01 08:59:47	172.10.1.119	10.199.250.2	2863	1902	1	30	30.0	1628	1628.0
2013-04-03 08:17:37	2013-04-03 08:17:37	172.10.1.119	10.199.250.2	3258	14956	1	3	3.0	186	186.0
2013-04-02 14:38:00	2013-04-02 14:38:00	172.10.1.119	10.199.250.2	3298	11934	1	30	30.0	1628	1628.0
2013-04-06 07:54:35	2013-04-06 07:54:35	172.10.1.119	10.199.250.2	3519	27286	1	42	42.0	2348	2348.0
2013-04-02 10:49:47	2013-04-02 10:49:47	172.10.1.119	10.199.250.2	3640	6138	1	29	29.0	1574	1574.0
2013-04-02 12:48:23	2013-04-02 12:48:23	172.10.1.119	10.199.250.2	3708	9151	1	55	55.0	2978	2978.0
2013-04-01 12:57:51	2013-04-01 12:57:51	172.10.1.119	10.199.250.2	3793	7956	1	30	30.0	1628	1628.0
2013-04-06 10:47:28	2013-04-06 10:47:28	172.10.1.119	10.199.250.2	3913	31659	1	15	15.0	818	818.0
2013-04-01 15:28:58	2013-04-01 15:28:58	172.10.1.119	10.199.250.2	3918	11803	1	14	14.0	764	764.0
2013-04-02 11:25:57	2013-04-02 11:25:57	172.10.1.119	10.199.250.2	3948	7057	1	36	36.0	1952	1952.0
2013-04-02 09:23:59	2013-04-02 09:23:59	172.10.1.119	10.199.250.2	3972	3955	1	14	14.0	764	764.0
2013-04-07 08:54:22	2013-04-07 08:54:22	172.10.1.119	10.199.250.2	4031	35345	1	30	30.0	1628	1628.0
2013-04-02 08:37:17	2013-04-02 08:37:17	172.10.1.119	10.199.250.2	4057	2769	1	45	45.0	2438	2438.0
2013-04-07 08:42:04	2013-04-07 08:42:04	172.10.1.119	10.199.250.2	4240	35031	1	3	3.0	186	186.0
2013-04-02 09:47:10	2013-04-02 09:47:10	172.10.1.119	10.199.250.2	4298	4541	1	35	35.0	1898	1898.0
2013-04-01 10:40:10	2013-04-01 10:40:10	172.10.1.119	10.199.250.2	4339	4458	1	33	33.0	1790	1790.0
2013-04-01 08:55:46	2013-04-01 08:55:46	172.10.1.119	10.199.250.2	4804	1797	1	29	29.0	1574	1574.0
2013-04-02 09:43:26	2013-04-02 09:43:26	172.10.1.119	10.199.250.2	4815	4444	1	43	43.0	2330	2330.0
2013-04-02 09:16:26	2013-04-02 09:16:26	172.10.1.119	10.199.250.2	4886	3764	1	38	38.0	2060	2060.0
2013-04-06 09:04:11	2013-04-06 09:04:11	172.10.1.119	10.199.250.2	4928	29048	1	35	35.0	1898	1898.0
2013-04-02 13:40:48	2013-04-02 13:40:48	172.10.1.120	10.199.250.2	1122	10482	1	28	28.0	1520	1520.0
2013-04-03 09:28:36	2013-04-03 09:28:36	172.10.1.120	10.199.250.2	1153	16766	1	30	30.0	1628	1628.0
2013-04-01 15:06:36	2013-04-01 15:06:36	172.10.1.120	10.199.250.2	1166	11233	1	47	47.0	2546	2546.0
2013-04-02 11:35:21	2013-04-02 11:35:21	172.10.1.120	10.199.250.2	1226	7294	1	14	14.0	764	764.0
2013-04-05 07:30:15	2013-04-05 07:30:15	172.10.1.120	10.199.250.2	1244	24196	1	47	47.0	2886	2886.0
2013-04-02 10:14:03	2013-04-02 10:14:03	172.10.1.120	10.199.250.2	1524	5229	1	32	32.0	1736	1736.0
2013-04-02 14:35:43	2013-04-02 14:35:43	172.10.1.120	10.199.250.2	1771	11873	1	14	14.0	764	764.0
2013-04-01 08:39:29	2013-04-01 08:39:29	172.10.1.120	10.199.250.2	1776	1422	1	61	61.0	3302	3302.0
2013-04-01 14:26:47	2013-04-01 14:26:47	172.10.1.120	10.199.250.2	1864	10214	1	14	14.0	764	764.0
2013-04-04 09:23:27	2013-04-04 09:23:27	172.10.1.120	10.199.250.2	1940	20872	1	38	38.0	2060	2060.0
2013-04-02 10:02:10	2013-04-02 10:02:10	172.10.1.120	10.199.250.2	1954	4931	1	14	14.0	764	764.0
2013-04-02 10:48:25	2013-04-02 10:48:25	172.10.1.120	10.199.250.2	2047	6098	1	29	29.0	1574	1574.0
2013-04-06 10:53:10	2013-04-06 10:53:10	172.10.1.120	10.199.250.2	2345	31807	1	36	36.0	1952	1952.0
2013-04-04 09:15:06	2013-04-04 09:15:06	172.10.1.120	10.199.250.2	2432	20659	1	14	14.0	764	764.0
2013-04-02 12:35:56	2013-04-02 12:35:56	172.10.1.120	10.199.250.2	2919	8829	1	14	14.0	764	764.0
2013-04-07 07:17:47	2013-04-07 07:17:47	172.10.1.120	10.199.250.2	2934	21	1	5	5.0	278	278.0
2013-04-05 08:10:53	2013-04-05 08:10:53	172.10.1.120	10.199.250.2	3124	25208	1	53	53.0	2930	2930.0
2013-04-02 09:27:20	2013-04-02 09:27:20	172.10.1.120	10.199.250.2	3205	4040	1	35	35.0	1898	1898.0
2013-04-02 12:24:49	2013-04-02 12:24:49	172.10.1.120	10.199.250.2	3238	8552	1	48	48.0	2600	2600.0
2013-04-03 08:30:04	2013-04-03 08:30:04	172.10.1.120	10.199.250.2	3247	15275	1	43	43.0	2330	2330.0
2013-04-01 15:39:20	2013-04-01 15:39:20	172.10.1.120	10.199.250.2	3273	12057	1	31	31.0	1682	1682.0
2013-04-01 10:57:01	2013-04-01 10:57:01	172.10.1.120	10.199.250.2	3304	4877	1	35	35.0	1898	1898.0
2013-04-01 09:23:44	2013-04-01 09:23:44	172.10.1.120	10.199.250.2	3681	2514	1	30	30.0	1628	1628.0
2013-04-01 13:31:56	2013-04-01 13:31:56	172.10.1.120	10.199.250.2	3690	8823	1	50	50.0	2708	2708.0
2013-04-01 11:43:17	2013-04-01 11:43:17	172.10.1.120	10.199.250.2	3693	6057	1	30	30.0	1628	1628.0
2013-04-02 15:07:31	2013-04-02 15:07:31	172.10.1.120	10.199.250.2	3808	12680	1	35	35.0	1898	1898.0
2013-04-06 07:39:11	2013-04-06 07:39:11	172.10.1.120	10.199.250.2	3933	26904	1	37	37.0	2194	2194.0
2013-04-07 08:41:54	2013-04-07 08:41:54	172.10.1.120	10.199.250.2	4018	35024	1	2	2.0	116	116.0
2013-04-02 11:50:59	2013-04-02 11:50:59	172.10.1.120	10.199.250.2	4110	7692	1	14	14.0	764	764.0
2013-04-06 08:50:14	2013-04-06 08:50:14	172.10.1.120	10.199.250.2	4346	28699	1	14	14.0	764	764.0
2013-04-04 08:40:56	2013-04-04 08:40:56	172.10.1.120	10.199.250.2	4400	19798	1	63	63.0	4390	4390.0
2013-04-04 08:52:09	2013-04-04 08:52:09	172.10.1.120	10.199.250.2	4440	20079	1	14	14.0	764	764.0
2013-04-04 11:22:37	2013-04-04 11:22:37	172.10.1.120	10.199.250.2	4496	23896	1	14	14.0	764	764.0
2013-04-03 09:32:30	2013-04-03 09:32:30	172.10.1.120	10.199.250.2	4659	16863	1	35	35.0	1898	1898.0
2013-04-03 08:45:39	2013-04-03 08:45:39	172.10.1.120	10.199.250.2	4809	15669	1	29	29.0	1574	1574.0
2013-04-02 10:40:54	2013-04-02 10:40:54	172.10.1.120	10.199.250.2	4849	5915	1	15	15.0	818	818.0
2013-04-01 10:14:01	2013-04-01 10:14:01	172.10.1.120	10.199.250.2	4861	3788	1	30	30.0	1628	1628.0
2013-04-01 13:51:08	2013-04-01 13:51:08	172.10.1.120	10.199.250.2	4932	9309	1	61	61.0	3302	3302.0
2013-04-10 07:32:53	2013-04-10 07:32:53	172.10.1.120	10.199.250.2	4934	47182	1	55	55.0	2978	2978.0
2013-04-01 13:44:49	2013-04-01 13:44:49	172.10.1.121	10.199.250.2	1070	9150	1	60	60.0	3248	3248.0
2013-04-01 09:58:34	2013-04-01 09:58:34	172.10.1.121	10.199.250.2	1082	3396	1	14	14.0	764	764.0
2013-04-01 09:15:17	2013-04-01 09:15:17	172.10.1.121	10.199.250.2	1090	2293	1	30	30.0	1628	1628.0
2013-04-02 14:40:15	2013-04-02 14:40:15	172.10.1.121	10.199.250.2	1195	11989	1	36	36.0	1952	1952.0
2013-04-01 15:19:24	2013-04-01 15:19:24	172.10.1.121	10.199.250.2	1325	11550	1	14	14.0	764	764.0
2013-04-06 09:29:04	2013-04-06 09:29:04	172.10.1.121	10.199.250.2	1591	29683	1	14	14.0	764	764.0
2013-04-03 07:43:13	2013-04-03 07:43:13	172.10.1.121	10.199.250.2	1719	14096	1	30	30.0	1628	1628.0
2013-04-01 09:35:08	2013-04-01 09:35:08	172.10.1.121	10.199.250.2	1914	2795	1	31	31.0	1682	1682.0
2013-04-01 11:22:35	2013-04-01 11:22:35	172.10.1.121	10.199.250.2	2485	5533	1	29	29.0	1574	1574.0
2013-04-02 14:08:15	2013-04-02 14:08:15	172.10.1.121	10.199.250.2	2496	11177	1	33	33.0	1790	1790.0
2013-04-07 08:57:15	2013-04-07 08:57:15	172.10.1.121	10.199.250.2	2518	35416	1	35	35.0	1898	1898.0
2013-04-02 13:07:42	2013-04-02 13:07:42	172.10.1.121	10.199.250.2	2848	9643	1	47	47.0	2546	2546.0
2013-04-02 08:21:16	2013-04-02 08:21:16	172.10.1.121	10.199.250.2	3291	2354	1	37	37.0	2006	2006.0
2013-04-02 07:58:19	2013-04-02 07:58:19	172.10.1.121	10.199.250.2	3330	1775	1	41	41.0	2222	2222.0
2013-04-06 11:31:24	2013-04-06 11:31:24	172.10.1.121	10.199.250.2	3488	32760	1	58	58.0	3624	3624.0
2013-04-06 10:05:08	2013-04-06 10:05:08	172.10.1.121	10.199.250.2	3495	30599	1	58	58.0	3448	3448.0
2013-04-01 16:25:09	2013-04-01 16:25:09	172.10.1.121	10.199.250.2	3563	13218	1	38	38.0	2060	2060.0
2013-04-06 08:37:29	2013-04-06 08:37:29	172.10.1.121	10.199.250.2	3668	28368	1	37	37.0	2230	2230.0
2013-04-01 09:11:35	2013-04-01 09:11:35	172.10.1.121	10.199.250.2	3720	2204	1	14	14.0	764	764.0
2013-04-04 08:25:18	2013-04-04 08:25:18	172.10.1.121	10.199.250.2	3774	19403	1	31	31.0	1682	1682.0
2013-04-06 10:57:53	2013-04-06 10:57:53	172.10.1.121	10.199.250.2	3863	31926	1	3	3.0	186	186.0
2013-04-01 15:11:11	2013-04-01 15:11:11	172.10.1.121	10.199.250.2	3917	11352	1	35	35.0	1898	1898.0
2013-04-03 07:19:03	2013-04-03 07:19:03	172.10.1.121	10.199.250.2	3933	13484	1	35	35.0	1898	1898.0
2013-04-02 12:27:56	2013-04-02 12:27:56	172.10.1.121	10.199.250.2	3948	8627	1	30	30.0	1628	1628.0
2013-04-01 13:56:36	2013-04-01 13:56:36	172.10.1.121	10.199.250.2	4273	9451	1	43	43.0	2330	2330.0
2013-04-01 10:13:41	2013-04-01 10:13:41	172.10.1.121	10.199.250.2	4344	3776	1	31	31.0	1682	1682.0
2013-04-02 08:25:10	2013-04-02 08:25:10	172.10.1.121	10.199.250.2	4405	2452	1	46	46.0	2492	2492.0
2013-04-02 14:56:40	2013-04-02 14:56:40	172.10.1.121	10.199.250.2	4602	12401	1	30	30.0	1628	1628.0
